file,adv,stop,rear,travel_time,match,remark
20230119_19,100932,200937,,4.3,0,
20230119_19,100935,200941,,7.4,1,
20230119_19,100938,200942,,8.2,1,
20230119_19,101030,201031,,7.8,1,
20230119_19,101176,201178,,6.5,1,
20230119_19,101241,201243,,5.8,1,
20230119_19,101262,201269,,5.3,0,
20230119_19,101262,201266,,3.7,1,
20230119_19,101263,201267,,3.9,1,
20230119_19,101263,201270,,6.6,0,
20230119_19,101263,201273,,11.6,0,
20230119_19,101264,201269,,3.3,1,
20230119_19,101265,201273,,9.1,0,
20230119_19,101265,201270,,4.1,1,
20230119_19,101268,201273,,7,1,
20230119_20,100051,200053,,4.7,1,
20230119_20,100052,200055,,6.8,1,
20230119_20,100107,200110,,5.9,1,
20230119_20,100139,200140,,6.1,1,
20230119_20,100221,200222,,5.6,1,
20230119_20,100326,200327,,6.2,1,
20230119_20,100385,200386,,3.5,1,
20230119_20,100506,200508,,3.6,1,
20230119_20,100507,200509,,5.7,1,
20230119_20,100531,200532,,3.6,1,
20230119_20,100559,200560,,7.2,1,
20230119_20,100573,200578,,5.3,1,
20230119_20,100572,200577,,5.2,1,
20230119_20,100579,200581,,7.8,1,
20230119_20,100749,200750,,4.4,1,
20230119_20,100809,200813,,4,1,
20230119_20,100810,200819,,8.3,0,
20230119_20,100810,200818,,5.7,0,
20230119_20,100810,200815,,3.8,1,
20230119_20,100811,200816,,3.9,1,
20230119_20,100811,200820,,11.9,0,
20230119_20,100812,200819,,6.3,0,
20230119_20,100812,200818,,3.7,1,
20230119_20,100814,200819,,5.3,1,
20230119_20,100814,200818,,2.7,0,
20230119_20,100817,200820,,7,1,
20230119_20,100886,200888,,4.3,1,
20230119_20,100887,200889,,5.8,1,
20230119_20,100922,200923,,3.7,1,
20230119_20,100924,200928,,7.5,1,
20230119_20,100990,200995,,6.8,1,
20230119_20,100991,200997,,7.3,1,updated
20230119_20,100991,,301002,11.2,0,
20230119_21,100078,200082,,3.6,1,
20230119_21,100078,200090,,10.1,0,
20230119_21,100078,200085,,5.2,0,
20230119_21,100079,200085,,4.2,1,
20230119_21,100079,200090,,9.1,0,
20230119_21,100079,200082,,2.6,0,
20230119_21,100080,200086,,3.9,1,
20230119_21,100083,200090,,6,0,
20230119_21,100084,200090,,5,0,
20230119_21,100087,200093,,7.8,1,
20230119_21,100125,200130,,6,1,
20230119_21,100126,200131,,6.6,1,
20230119_21,100142,200143,,3.9,1,
20230119_21,100272,200275,,4.5,1,
20230119_21,100274,200276,,4.3,0,
20230119_21,100296,200297,,4.6,1,
20230119_21,100449,200463,,11.8,0,
20230119_21,100449,200452,,4.4,1,updated
20230119_21,100450,200459,,6.1,0,
20230119_21,100451,200458,,4.9,0,
20230119_21,100453,,300464,11.8,0,
20230119_21,100453,200459,,4.2,0,
20230119_21,100454,200458,,2.8,0,
20230119_21,100498,200500,,7.3,1,
20230119_21,100526,200528,,5.7,1,
20230119_21,100527,200530,,7.3,1,
20230119_21,100555,200563,,6.5,0,
20230119_21,100555,200561,,5.5,1,
20230119_21,100556,200568,,12.4,0,
20230119_21,100556,200560,,4.2,1,
20230119_21,100556,200564,,6.3,0,
20230119_21,100557,200561,,4.1,0,
20230119_21,100557,200563,,5.1,1,
20230119_21,100558,200568,,10.7,0,
20230119_21,100558,200560,,2.5,0,
20230119_21,100558,200564,,4.6,1,
20230119_21,100562,200568,,7.3,1,
20230119_21,100565,200569,,8.2,1,
20230119_21,100603,200605,,7.4,1,
20230119_21,100656,200657,,5,1,
20230119_21,100717,200724,,6.2,0,
20230119_21,100717,200719,,3.4,1,
20230119_21,100717,200730,,10,0,
20230119_21,100718,200724,,3.8,1,
20230119_21,100718,200730,,7.6,0,
20230119_21,100720,200732,,7.6,0,
20230119_21,100720,200727,,4.3,0,
20230119_21,100721,200730,,5.6,1,
20230119_21,100722,200728,,5.1,0,
20230119_21,100723,200727,,2.8,0,
20230119_21,100723,200732,,6.1,0,
20230119_21,100725,200732,,4.9,0,
20230119_21,100726,200728,,3,0,
20230119_21,100743,200744,,3.8,1,
20230119_21,100773,200775,,7.7,1,
20230119_21,100833,200834,,3.4,1,
20230119_21,100886,200890,,4.6,1,
20230119_21,100887,200889,,3.9,1,
20230119_21,100888,200891,,4.2,1,updated
20230119_21,100888,,300893,12.3,0,
20230119_22,100048,200051,,4.3,0,
20230119_22,100048,200054,,5.8,0,
20230119_22,100049,200056,,10,0,
20230119_22,100049,200050,,3.5,1,
20230119_22,100052,200056,,5.6,1,
20230119_22,100053,200057,,6,1,
20230119_22,100066,,300069,5.6,1,
20230119_22,100094,200096,,4.4,1,
20230119_22,100095,200097,,4.9,1,
20230119_22,100126,200127,,4.6,1,
20230119_22,100128,200129,,7.5,1,
20230119_22,100171,,300177,4.3,1,
20230119_22,100172,200183,,9.8,0,
20230119_22,100172,200181,,6.6,0,
20230119_22,100174,200182,,5.6,0,
20230119_22,100174,200180,,4,1,
20230119_22,100175,200181,,4.9,0,
20230119_22,100175,200183,,8.1,0,
20230119_22,100176,200182,,4.1,1,
20230119_22,100176,200180,,2.5,0,
20230119_22,100179,200183,,5.4,0,
20230119_22,100225,200227,,3.7,1,
20230119_22,100226,200228,,3.6,1,
20230119_22,100229,200230,,7.8,1,
20230119_22,100257,200262,,4.7,0,
20230119_22,100257,200264,,8.3,0,
20230119_22,100260,200264,,5.6,0,
20230119_22,100261,200267,,6.7,1,
20230119_22,100263,200264,,2.5,0,
20230119_22,100366,200368,,5.6,1,
20230119_22,100407,200409,,5,1,
20230119_22,100408,200413,,6.7,1,
20230119_22,100433,200434,,5.3,1,
20230119_22,100484,200486,,3.7,1,
20230119_22,100521,200523,,4.4,1,
20230119_22,100575,200577,,7.3,1,updated
20230119_22,100584,200585,,4.6,1,
20230119_22,100601,200602,,4.2,1,
20230119_22,100603,,300604,5.2,1,
20230119_23,100029,200030,,5.9,1,
20230119_23,100199,200200,,4.1,1,
20230119_23,100305,200306,,7,1,
20230119_23,100365,200366,,4.9,1,
20230119_23,100382,200383,,3.7,1,
20230119_23,100393,200394,,6.1,1,
20230119_23,100441,200442,,6.5,1,
20230120_00,100000,200005,,8.3,0,
20230120_00,100000,200003,,2.9,0,
20230120_00,100001,200004,,5.6,1,updated
20230120_00,100002,200005,,6.7,1,
20230120_00,100014,200015,,4.5,1,
20230120_00,100102,200103,,4.6,1,
20230120_00,100170,200171,,7.2,1,
20230120_00,100294,200295,,4.3,1,
20230120_01,100000,200003,,5.3,0,
20230120_01,100069,200070,,6.8,1,
20230120_01,100088,200089,,3.7,1,
20230120_01,100103,200106,,6.6,1,
20230120_01,100211,200212,,3.7,1,
20230120_03,100055,200056,,5.9,1,
20230120_03,100080,200081,,3.5,1,
20230120_03,100154,200155,,7.8,1,
20230120_03,100157,200159,,5.3,1,
20230120_04,100000,200002,,5.4,0,
20230120_04,100102,,300103,4.7,1,
20230120_04,100112,200113,,4.9,1,
20230120_04,100145,200146,,6,1,
20230120_04,100232,200234,,4.8,1,
20230120_04,100232,200235,,9.9,0,
20230120_04,100233,200235,,7.1,1,
20230120_04,100280,200281,,7.7,1,
20230120_05,100024,200025,,6.5,1,
20230120_05,100066,200067,,4.9,1,
20230120_05,100077,200083,,8.4,0,
20230120_05,100077,,300081,4,1,
20230120_05,100079,200083,,6,1,
20230120_05,100080,200082,,4.9,1,
20230120_05,100142,200143,,3.2,1,
20230120_05,100150,200152,,6.8,1,
20230120_05,100163,200164,,4.4,1,
20230120_05,100178,200179,,6.4,1,
20230120_05,100219,200220,,4,1,
20230120_05,100267,200269,,3.8,1,
20230120_05,100268,200270,,3.6,1,
20230120_05,100293,200295,,7.4,1,
20230120_05,100324,200327,,3.9,1,
20230120_05,100326,200328,,5.8,1,
20230120_05,100343,200345,,5.5,1,
20230120_05,100344,200347,,5.7,1,
20230120_05,100360,200363,,4.2,1,
20230120_05,100364,200365,,5.7,1,
20230120_05,100369,200375,,8.4,0,
20230120_05,100371,,300374,4.3,1,
20230120_05,100373,200375,,2.7,0,
20230120_05,100385,200387,,3.7,1,
20230120_05,100386,200389,,4.7,1,
20230120_05,100433,200434,,5.2,1,
20230120_06,100008,200015,,12.8,0,
20230120_06,100009,200012,,3.6,1,
20230120_06,100013,200015,,6.3,0,
20230120_06,100087,200088,,4.3,1,
20230120_06,100102,200103,,4.3,1,
20230120_06,100128,200130,,4.7,1,
20230120_06,100163,200164,,3.3,1,
20230120_06,100190,200191,,7.6,1,
20230120_06,100240,200241,,6.4,1,
20230120_06,100294,200295,,4.8,1,
20230120_06,100328,200330,,3.9,1,updated
20230120_06,100357,200358,,5.8,1,
20230120_06,100416,200418,,5.1,1,
20230120_06,100417,200419,,4.1,1,
20230120_06,100535,200536,,3.4,1,
20230120_06,100591,200594,,9.8,0,
20230120_06,100591,200593,,4.8,1,
20230120_06,100592,200594,,6.5,1,
20230120_06,100692,200694,,6.8,1,
20230120_07,100019,200020,,8.4,1,
20230120_07,100280,,300282,6,1,
20230120_07,100439,200441,,4.2,1,
20230120_07,100440,200442,,4.4,1,
20230120_07,100496,200497,,4.2,0,
20230120_07,100496,200500,,11.5,0,
20230120_07,100562,,300564,5.1,1,
20230120_07,100563,200566,,6.3,1,
20230120_07,100682,200683,,8.2,1,
20230120_07,100725,200727,,6.9,1,
20230120_07,100772,200773,,6.5,1,
20230120_07,101021,201022,,7.2,1,
20230120_07,101250,201252,,6.6,1,
20230120_07,101338,201339,,7.2,1,
20230120_08,100001,200003,,6.5,0,
20230120_08,100314,200319,,7.2,1,
20230120_08,100315,,300320,7.5,1,
20230120_08,100316,200321,,7.8,1,
20230120_08,100394,200397,,5,1,
20230120_08,100461,200463,,3.3,1,
20230120_08,100462,200464,,3.4,1,
20230120_08,100604,200606,,6.1,0,
20230120_08,100605,200606,,2.5,0,
20230120_08,100673,,300675,4.6,1,
20230120_08,100824,200826,,5.3,1,
20230120_08,100933,200934,,3.6,1,
20230120_08,100985,,300987,9.3,0,
20230120_08,100986,,300987,7.2,0,
20230120_08,101047,201050,,7.7,0,
20230120_08,101047,201049,,4.5,1,
20230120_08,101048,201050,,4.2,1,
20230120_08,101208,201209,,3.6,1,
20230120_08,101381,201384,,4.9,0,
20230120_08,101382,201388,,12.3,0,
20230120_08,101382,201384,,3.8,0,
20230120_08,101383,201386,,6.2,1,
20230120_08,101385,201388,,8.3,0,
20230120_08,101415,201417,,6.3,1,
20230120_09,100001,200003,,3.5,1,updated
20230120_09,100040,200042,,4.2,1,
20230120_09,100125,200126,,4.4,1,
20230120_09,100167,200168,,5.9,1,
20230120_09,100190,200191,,3.9,1,
20230120_09,100233,,300235,5.3,1,
20230120_09,100283,200284,,4,1,
20230120_09,100320,200321,,4.8,1,
20230120_09,100411,200412,,3.6,1,
20230120_09,100539,200540,,3.5,1,
20230120_09,100669,200670,,4.4,1,
20230120_09,100726,200730,,4.8,1,
20230120_09,100790,200792,,4.5,1,
20230120_09,100791,200793,,4.1,1,updated
20230120_09,100791,200794,,7.8,0,
20230120_09,100835,200838,,6.3,1,
20230120_09,100837,200839,,6,1,
20230120_09,100885,200891,,12,0,
20230120_09,100885,200888,,3.5,1,
20230120_09,100887,200890,,6.8,1,
20230120_09,100889,200891,,6.8,1,
20230120_09,100930,200931,,4.1,1,
20230120_09,101018,201019,,8.1,1,
20230120_09,101059,201060,,3.8,1,
20230120_09,101235,201236,,6.1,1,
20230120_09,101262,201264,,4.3,1,
20230120_09,101333,201334,,4.2,1,
20230120_10,100081,200082,,4.7,1,
20230120_10,100160,,300161,5.1,1,
20230120_10,100339,200341,,4.5,1,
20230120_10,100370,200372,,4.5,1,
20230120_10,100406,200408,,7.4,1,
20230120_10,100437,200439,,3.8,1,updated
20230120_10,100480,200484,,5,1,
20230120_10,100520,200524,,4.4,1,
20230120_10,100521,200523,,3.8,1,
20230120_10,100581,200582,,3.9,1,
20230120_10,100583,200586,,8.9,1,
20230120_10,100666,200667,,5.8,1,
20230120_10,100794,200795,,7.4,1,
20230120_10,100820,200822,,6.3,0,
20230120_10,100821,200822,,5.2,0,
20230120_10,100999,201001,,5.2,1,
20230120_10,101047,201048,,4.5,1,
20230120_10,101306,201308,,6.4,1,
20230120_10,101307,201309,,5.6,1,
20230120_11,100000,200002,,7.5,1,updated
20230120_11,100026,200027,,7.2,1,
20230120_11,100069,,300075,9.3,0,
20230120_11,100069,,300073,5.5,0,
20230120_11,100071,200076,,6.8,1,
20230120_11,100074,,300077,10,0,
20230120_11,100074,,300075,2.6,0,
20230120_11,100103,200104,,4.4,1,
20230120_11,100276,200277,,4.2,1,
20230120_11,100324,200325,,3.9,1,
20230120_11,100411,200413,,4.2,1,
20230120_11,100444,200445,,5.9,1,
20230120_11,100500,200503,,5.1,1,
20230120_11,100501,200502,,4.3,1,
20230120_11,100536,200538,,6.3,1,
20230120_11,100537,200539,,7,1,
20230120_11,100580,200590,,7.2,0,
20230120_11,100580,200587,,5.2,0,
20230120_11,100585,200591,,4.7,1,
20230120_11,100585,200595,,7.3,0,
20230120_11,100586,200594,,6.7,0,
20230120_11,100589,200591,,3.3,0,updated
20230120_11,100589,200595,,5.9,1,
20230120_11,100637,200638,,4.8,1,
20230120_11,100663,200667,,11,0,
20230120_11,100665,200667,,5.7,0,
20230120_11,100716,200717,,6.8,1,
20230120_11,100809,200810,,5,0,
20230120_11,100848,200855,,5.7,1,
20230120_11,100848,200857,,7.7,0,
20230120_11,100850,200854,,4.5,1,
20230120_11,100851,200857,,5.9,1,
20230120_11,100851,200855,,3.9,0,
20230120_11,100852,200856,,5.1,1,
20230120_11,100858,200859,,6.1,1,
20230120_11,101030,201036,,10.1,0,
20230120_11,101030,201035,,6.4,0,
20230120_11,101030,201033,,4,1,updated
20230120_11,101034,201036,,5.3,1,updated
20230120_11,101079,201080,,4.3,1,
20230120_11,101107,201109,,4.2,1,
20230120_11,101108,201111,,5.4,0,
20230120_11,101110,201111,,3.1,0,
20230120_11,101163,201165,,8.2,0,
20230120_11,101163,201164,,4.3,0,
20230120_11,101257,201259,,6.5,1,
20230120_11,101313,201321,,6.3,1,
20230120_11,101314,201322,,6.4,0,
20230120_11,101314,201319,,3.9,0,
20230120_11,101318,201325,,9.5,0,checked
20230120_11,101376,201379,,4.3,1,
20230120_11,101441,,301442,5,1,
20230120_12,100001,200003,,6.2,1,updated
20230120_12,100002,200004,,6.6,1,updated
20230120_12,100082,200084,,4.8,1,
20230120_12,100083,200086,,6.4,0,
20230120_12,100085,200086,,3,0,
20230120_12,100142,200145,,5.4,1,
20230120_12,100171,200174,,5.2,1,
20230120_12,100172,200175,,5.8,0,
20230120_12,100173,200175,,3.4,0,
20230120_12,100236,200247,,12.1,0,
20230120_12,100236,200244,,5.7,0,
20230120_12,100236,200245,,7.3,0,
20230120_12,100240,200246,,5.7,1,
20230120_12,100242,200247,,9.2,0,
20230120_12,100242,200244,,2.8,0,
20230120_12,100242,200245,,4.4,0,
20230120_12,100297,200300,,6.3,0,updated
20230120_12,100358,200362,,5.3,0,
20230120_12,100358,,300361,3.7,0,
20230120_12,100360,200363,,3.8,1,updated
20230120_12,100414,200416,,5.3,1,
20230120_12,100417,,300418,5.1,1,
20230120_12,100444,200451,,5.7,0,
20230120_12,100444,200453,,8.3,0,
20230120_12,100446,200453,,7.1,0,
20230120_12,100446,200451,,4.5,0,
20230120_12,100447,200452,,4.3,1,
20230120_12,100450,200453,,3.8,0,
20230120_12,100509,200515,,4.7,0,
20230120_12,100509,200520,,8.2,0,
20230120_12,100512,200519,,4.7,0,
20230120_12,100512,200521,,8.2,0,
20230120_12,100517,200521,,5.7,0,
20230120_12,100549,200551,,6.9,1,
20230120_12,100550,200552,,4.6,1,
20230120_12,100609,200621,,6.7,0,
20230120_12,100609,200624,,9.9,0,
20230120_12,100609,200617,,4.8,0,
20230120_12,100611,200619,,4.3,1,
20230120_12,100611,200625,,8.9,0,
20230120_12,100614,200622,,4,0,
20230120_12,100614,200627,,8,0,
20230120_12,100615,200625,,5.9,1,
20230120_12,100618,200624,,4.8,0,
20230120_12,100620,200624,,3.4,0,
20230120_12,100649,200650,,3.4,1,
20230120_12,100651,200655,,6.3,1,
20230120_12,100739,,300753,12.4,0,
20230120_12,100739,200750,,6.6,1,updated
20230120_12,100741,200751,,7.6,0,
20230120_12,100741,200752,,10.5,0,
20230120_12,100741,200749,,4.9,0,
20230120_12,100745,200752,,8,0,
20230120_12,100745,200751,,5.1,0,
20230120_12,100851,200852,,4.2,1,
20230120_12,100891,200892,,3.7,1,
20230120_12,100988,200992,,4.4,0,
20230120_12,100988,200994,,10.4,0,
20230120_12,100991,200993,,3.9,1,
20230120_12,101028,201031,,10.6,0,
20230120_12,101030,201031,,5.4,0,
20230120_12,101072,201074,,4.8,0,
20230120_12,101073,201074,,3,0,
20230120_12,101140,201144,,5.2,1,
20230120_12,101185,201186,,4.2,1,updated
20230120_12,101257,201259,,6,1,
20230120_12,101296,201302,,6.2,0,
20230120_12,101297,201304,,6.4,1,
20230120_12,101298,201302,,4.9,0,
20230120_12,101303,201306,,8.3,1,
20230120_12,101305,201307,,7.2,0,
20230120_12,101405,201409,,4.8,1,
20230120_12,101406,201408,,4.6,1,
20230120_12,101436,201438,,3.7,1,
20230120_12,101439,201441,,7.1,1,
20230120_12,101496,201507,,9.5,0,
20230120_12,101496,201506,,7.4,0,checked
20230120_12,101501,201505,,4.8,1,
20230120_12,101502,201507,,7,0,checked
20230120_12,101502,201506,,4.9,0,
20230120_12,101555,201559,,4.4,0,
20230120_12,101555,201562,,10,0,
20230120_12,101557,201559,,3.6,0,
20230120_12,101557,201562,,9.2,0,
20230120_12,101558,201562,,5.8,0,
20230120_12,101595,201597,,4.2,0,
20230120_12,101595,,301598,7.6,0,
20230120_12,101596,,301598,5.3,0,
20230120_13,100000,200008,,6.2,1,updated
20230120_13,100002,200011,,8.1,1,updated
20230120_13,100004,200008,,3.2,0,updated
20230120_13,100042,200052,,12.7,0,
20230120_13,100044,200048,,3.5,1,
20230120_13,100044,200053,,8.2,0,
20230120_13,100045,200052,,6.3,0,
20230120_13,100046,200053,,5.6,1,
20230120_13,100047,200052,,4.9,0,
20230120_13,100105,200107,,5.3,0,
20230120_13,100143,200144,,7.9,1,
20230120_13,100218,200220,,4.8,0,
20230120_13,100235,200236,,3.8,1,
20230120_13,100237,200239,,5.8,1,
20230120_13,100384,,300385,6.2,1,
20230120_13,100447,200457,,6.7,1,
20230120_13,100448,200456,,5.6,0,
20230120_13,100448,200458,,7.4,0,
20230120_13,100448,200461,,12.2,0,
20230120_13,100454,200461,,8.7,0,
20230120_13,100454,200458,,3.9,0,
20230120_13,100518,200519,,4.1,1,
20230120_13,100601,,300606,6.5,0,
20230120_13,100601,200608,,9.7,0,
20230120_13,100602,200605,,4,1,
20230120_13,100603,200608,,7.5,0,
20230120_13,100603,,300606,4.3,0,
20230120_13,100604,200608,,5.2,0,
20230120_13,100661,200670,,5.6,1,
20230120_13,100662,200678,,10.2,0,
20230120_13,100662,200671,,5.6,0,
20230120_13,100662,200675,,7.2,0,
20230120_13,100665,200678,,8.2,0,
20230120_13,100665,200671,,3.6,0,
20230120_13,100665,200675,,5.2,0,
20230120_13,100668,,300676,5.4,0,
20230120_13,100672,,300676,2.5,0,
20230120_13,100673,200680,,8.6,1,
20230120_13,100674,200678,,3.4,0,
20230120_13,100755,200759,,4.7,1,
20230120_13,100812,200813,,4.4,1,
20230120_13,100931,,300937,6.7,1,
20230120_13,100933,200939,,9.4,0,
20230120_13,100933,200936,,3.2,0,
20230120_13,100933,200938,,6.3,0,
20230120_13,100995,201004,,5.8,1,
20230120_13,100996,201005,,5.5,0,
20230120_13,100996,201003,,3.8,0,updated
20230120_13,100996,201008,,9.6,0,
20230120_13,100996,201007,,7.1,0,
20230120_13,100999,201005,,3.9,0,updated
20230120_13,100999,201007,,5.5,0,
20230120_13,100999,201008,,8,0,
20230120_13,101002,201008,,6.1,0,
20230120_13,101002,201007,,3.6,0,updated
20230120_13,101006,201008,,2.8,0,updated
20230120_13,101067,201071,,5.2,1,
20230120_13,101068,201073,,5.4,1,
20230120_13,101125,201132,,6,1,
20230120_13,101128,201138,,10.5,0,
20230120_13,101128,201133,,3.9,1,
20230120_13,101131,201139,,10.2,0,
20230120_13,101131,201136,,4.5,1,
20230120_13,101134,201139,,7,1,
20230120_13,101135,201138,,6.1,1,
20230120_13,101165,201168,,7.6,1,
20230120_13,101278,201282,,6.8,0,
20230120_13,101278,201283,,8.6,0,
20230120_13,101313,201314,,4.3,1,
20230120_13,101374,201380,,5.7,1,
20230120_13,101376,201379,,4.7,1,
20230120_13,101431,201432,,4.1,1,
20230120_13,101592,201594,,6.8,1,
20230120_13,101646,201648,,3.6,1,
20230120_13,101673,201674,,6.7,1,
20230120_13,101738,201746,,8.8,0,
20230120_13,101738,201743,,5.2,0,
20230120_13,101740,201746,,7.2,0,
20230120_13,101740,201743,,3.6,0,
20230120_13,101745,201747,,3.4,0,
20230120_13,101841,201843,,4.3,1,
20230120_14,100000,200009,,6.4,1,updated
20230120_14,100003,200011,,6.4,1,updated
20230120_14,100005,200012,,5.7,1,updated
20230120_14,100192,200195,,6.8,0,
20230120_14,100193,200195,,4.6,0,
20230120_14,100293,,300299,5.3,1,
20230120_14,100478,200488,,7.7,0,
20230120_14,100482,200487,,4,0,
20230120_14,100482,200493,,8.8,0,
20230120_14,100483,200488,,3.8,0,
20230120_14,100486,200493,,5.4,0,
20230120_14,100489,200493,,3.1,0,
20230120_14,100490,200497,,6.3,0,
20230120_14,100606,200610,,4.2,1,
20230120_14,100607,200611,,5.2,1,
20230120_14,100903,200920,,8.3,0,
20230120_14,100903,200915,,6.8,0,
20230120_14,100903,200913,,5.6,0,
20230120_14,100905,200920,,7.1,0,
20230120_14,100905,200913,,4.4,0,
20230120_14,100905,200915,,5.6,0,
20230120_14,100906,200922,,7.5,0,
20230120_14,100906,,300923,9.8,0,
20230120_14,100906,200914,,4.5,1,updated
20230120_14,100907,200927,,10.7,0,
20230120_14,100907,200919,,4.6,1,updated
20230120_14,100907,200921,,5.6,0,
20230120_14,100909,200915,,3.1,0,
20230120_14,100909,200920,,4.6,0,
20230120_14,100911,,300923,6.9,0,
20230120_14,100911,200922,,4.6,1,updated
20230120_14,100911,200929,,10.8,0,
20230120_14,100912,200919,,3.4,0,
20230120_14,100912,200927,,9.5,0,
20230120_14,100912,200921,,4.4,1,updated
20230120_14,100916,200929,,8.4,0,
20230120_14,100916,,300923,4.5,0,
20230120_14,100917,200927,,7,1,updated
20230120_14,100918,,300923,3.4,0,
20230120_14,100918,200929,,7.3,0,
20230120_14,101313,201323,,5.7,0,
20230120_14,101313,201329,,10.7,0,
20230120_14,101313,201319,,3.9,1,
20230120_14,101315,201331,,12,0,
20230120_14,101315,201321,,4.8,0,
20230120_14,101315,201325,,6.3,0,
20230120_14,101317,201329,,8.9,0,
20230120_14,101317,201323,,3.9,1,
20230120_14,101318,201331,,10.6,0,
20230120_14,101318,201321,,3.4,0,
20230120_14,101318,201325,,4.9,0,
20230120_14,101320,201329,,5.4,1,
20230120_14,101322,201327,,3.4,1,
20230120_14,101324,201331,,6.9,0,
20230120_14,101326,201331,,4.8,0,
20230120_14,101401,201414,,6.7,0,
20230120_14,101401,201417,,8.2,0,
20230120_14,101401,201411,,5.2,0,
20230120_14,101401,201422,,10.7,0,
20230120_14,101407,,301423,7.9,0,
20230120_14,101406,201415,,4.3,1,
20230120_14,101406,201425,,8.2,0,
20230120_14,101407,201418,,5.2,0,
20230120_14,101409,201414,,2.6,0,
20230120_14,101409,201422,,6.6,0,
20230120_14,101409,201417,,4.1,0,
20230120_14,101412,201425,,5.9,1,
20230120_14,101413,,301423,5.5,0,
20230120_14,101413,201418,,2.8,0,
20230120_14,101413,201428,,11.5,0,
20230120_14,101413,,301429,12.9,0,
20230120_14,101416,201422,,3,0,
20230120_14,101512,201514,,5.6,1,
20230120_14,101602,201603,,4.9,1,
20230120_14,101691,201708,,10.2,0,
20230120_14,101691,201700,,5.4,0,
20230120_14,101692,201703,,6.2,0,
20230120_14,101692,201699,,4.3,1,
20230120_14,101692,201707,,10,0,
20230120_14,101693,,301705,9.1,0,
20230120_14,101694,201699,,3.5,0,
20230120_14,101694,201703,,5.4,1,
